,kdcode,dt,label,event_att,news_att,price_att,up,down,neural,pred_label,ori_pred_label,pred_probability
1709,300402.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2619453,0.32444823,0.4136065,2,2,"[0.26194530725479126, 0.32444822788238525, 0.4136064946651459]"
1710,300403.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2867952,0.22334473,0.48986003,2,2,"[0.2867951989173889, 0.22334472835063934, 0.48986002802848816]"
1711,300404.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.24069554,0.25825322,0.50105125,2,0,"[0.2406955361366272, 0.25825321674346924, 0.5010512471199036]"
1712,300405.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.26537076,0.24677928,0.48785,2,1,"[0.26537075638771057, 0.24677927792072296, 0.48785001039505005]"
1713,300406.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.34360382,0.3738228,0.28257337,1,2,"[0.34360381960868835, 0.37382280826568604, 0.2825733721256256]"
1714,300407.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2583323,0.10983575,0.63183194,2,0,"[0.2583323121070862, 0.10983575135469437, 0.6318319439888]"
1715,300408.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.25956303,0.31747308,0.42296392,2,1,"[0.25956302881240845, 0.31747308373451233, 0.4229639172554016]"
1716,300409.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28283057,0.4275624,0.28960702,1,1,"[0.2828305661678314, 0.4275623857975006, 0.2896070182323456]"
1717,300410.SZ,2019-04-03,2.0,4.062382e-34,0.0,1.0,0.25164923,0.32662094,0.42172983,2,1,"[0.25164923071861267, 0.3266209363937378, 0.42172983288764954]"
1718,300411.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.17006177,0.78819734,0.041740853,1,1,"[0.17006176710128784, 0.7881973385810852, 0.04174085333943367]"
1719,300412.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2763876,0.2546469,0.46896553,2,1,"[0.27638760209083557, 0.254646897315979, 0.4689655303955078]"
1720,300413.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.23097974,0.25399154,0.5150288,2,0,"[0.23097974061965942, 0.2539915442466736, 0.5150287747383118]"
1721,300414.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.18173425,0.60351926,0.21474649,1,0,"[0.18173424899578094, 0.6035192608833313, 0.21474649012088776]"
1722,300415.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.44104856,0.45510843,0.10384299,1,2,"[0.4410485625267029, 0.4551084339618683, 0.10384298861026764]"
1723,300416.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.2567936,0.6301358,0.11307067,1,0,"[0.2567935883998871, 0.6301357746124268, 0.11307066679000854]"
1724,300417.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.27464604,0.23922911,0.48612484,2,1,"[0.2746460437774658, 0.23922911286354065, 0.48612484335899353]"
1725,300418.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2867881,0.30854484,0.40466705,2,1,"[0.28678810596466064, 0.3085448443889618, 0.40466704964637756]"
1726,300419.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.28405637,0.5891705,0.12677312,1,1,"[0.2840563654899597, 0.589170515537262, 0.12677311897277832]"
1727,300420.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.2743678,0.25964928,0.46598288,2,1,"[0.2743678092956543, 0.25964927673339844, 0.4659828841686249]"
1728,300421.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.23690657,0.21525264,0.54784083,2,0,"[0.23690657317638397, 0.21525263786315918, 0.5478408336639404]"
1729,300422.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28786516,0.26691568,0.4452192,2,0,"[0.28786516189575195, 0.2669156789779663, 0.4452191889286041]"
1730,300423.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.327474,0.3704383,0.3020877,1,2,"[0.3274739980697632, 0.3704383075237274, 0.3020876944065094]"
1731,300424.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.24482428,0.17788915,0.57728654,2,0,"[0.24482427537441254, 0.1778891533613205, 0.5772865414619446]"
1732,300425.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2653476,0.20838946,0.52626294,2,0,"[0.26534759998321533, 0.20838946104049683, 0.5262629389762878]"
1733,300426.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28033674,0.25956875,0.46009448,2,1,"[0.28033673763275146, 0.2595687508583069, 0.46009448170661926]"
1734,300427.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.34122357,0.36903486,0.28974164,1,2,"[0.3412235677242279, 0.36903485655784607, 0.2897416353225708]"
1735,300428.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.28026655,0.26081538,0.4589181,2,0,"[0.28026655316352844, 0.2608153820037842, 0.45891809463500977]"
1736,300429.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.21077333,0.14763212,0.6415945,2,0,"[0.21077333390712738, 0.14763212203979492, 0.6415945291519165]"
1737,300430.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28178486,0.27447894,0.44373623,2,0,"[0.28178486227989197, 0.274478942155838, 0.4437362253665924]"
1738,300431.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.27084452,0.3093606,0.41979492,2,1,"[0.2708445191383362, 0.3093605935573578, 0.4197949171066284]"
1739,300432.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2842439,0.27066043,0.44509563,2,0,"[0.2842439115047455, 0.2706604301929474, 0.44509562849998474]"
1740,300433.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28430086,0.2824951,0.43320394,2,0,"[0.28430086374282837, 0.2824951112270355, 0.43320393562316895]"
1741,300434.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28501514,0.26985714,0.44512776,2,2,"[0.28501513600349426, 0.26985713839530945, 0.4451277554035187]"
1742,300435.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.29449898,0.19576973,0.5097313,2,0,"[0.2944989800453186, 0.19576972723007202, 0.5097312927246094]"
1743,300436.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.25181958,0.50380224,0.24437816,1,1,"[0.25181958079338074, 0.5038022398948669, 0.24437816441059113]"
1744,300437.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.22807561,0.127633,0.6442914,2,0,"[0.22807560861110687, 0.1276330053806305, 0.6442914009094238]"
1745,300438.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.19255143,0.17474008,0.63270855,2,0,"[0.19255143404006958, 0.17474007606506348, 0.6327085494995117]"
1746,300439.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.28048307,0.34702703,0.37248996,2,1,"[0.28048306703567505, 0.3470270335674286, 0.37248995900154114]"
1747,300440.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2690457,0.54699063,0.18396364,1,1,"[0.26904571056365967, 0.5469906330108643, 0.18396364152431488]"
1748,300441.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.2421677,0.20072985,0.5571025,2,0,"[0.24216769635677338, 0.2007298469543457, 0.5571025013923645]"
1749,300442.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.30340645,0.33211678,0.36447677,2,1,"[0.3034064471721649, 0.3321167826652527, 0.3644767701625824]"
1750,300443.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.22547638,0.23189266,0.542631,2,0,"[0.22547638416290283, 0.2318926602602005, 0.5426309704780579]"
1751,300444.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.24823731,0.2255728,0.5261899,2,1,"[0.24823731184005737, 0.22557279467582703, 0.526189923286438]"
1752,300445.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.3110852,0.2615259,0.42738894,2,2,"[0.31108519434928894, 0.2615258991718292, 0.4273889362812042]"
1753,300446.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.27105775,0.51851606,0.21042618,1,1,"[0.27105775475502014, 0.5185160636901855, 0.2104261815547943]"
1754,300447.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.29142597,0.28099278,0.42758125,2,0,"[0.2914259731769562, 0.2809927761554718, 0.427581250667572]"
1755,300448.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.35284987,0.45973143,0.18741873,1,2,"[0.3528498709201813, 0.45973142981529236, 0.18741872906684875]"
1756,300449.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2672066,0.27707162,0.4557217,2,1,"[0.267206609249115, 0.27707162499427795, 0.4557217061519623]"
1757,300450.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2144806,0.20847519,0.5770442,2,0,"[0.21448059380054474, 0.20847518742084503, 0.5770441889762878]"
1758,300451.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.3184574,0.2897842,0.39175847,2,2,"[0.31845739483833313, 0.28978419303894043, 0.3917584717273712]"
1759,300452.SZ,2019-04-03,1.0,1.8223704e-33,0.0,1.0,0.27846932,0.27936912,0.44216153,2,1,"[0.2784693241119385, 0.2793691158294678, 0.44216153025627136]"
1760,300453.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.27920943,0.27925622,0.4415343,2,0,"[0.2792094349861145, 0.2792562246322632, 0.4415343105792999]"
1761,300455.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.26848626,0.29374215,0.43777162,2,0,"[0.26848626136779785, 0.2937421500682831, 0.43777161836624146]"
1762,300456.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.27972615,0.27454746,0.44572642,2,1,"[0.27972614765167236, 0.2745474576950073, 0.4457264244556427]"
1763,300457.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.280403,0.30683967,0.41275734,2,1,"[0.2804029881954193, 0.3068396747112274, 0.41275733709335327]"
1764,300458.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.25765774,0.24338238,0.49895987,2,0,"[0.2576577365398407, 0.24338237941265106, 0.49895986914634705]"
1765,300459.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2608315,0.3473898,0.39177874,2,1,"[0.2608315050601959, 0.3473897874355316, 0.39177873730659485]"
1766,300460.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.27950782,0.26852226,0.45196998,2,0,"[0.2795078158378601, 0.2685222625732422, 0.4519699811935425]"
1767,300461.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.2633368,0.6099264,0.12673685,1,1,"[0.26333680748939514, 0.6099264025688171, 0.1267368495464325]"
1768,300462.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2678978,0.2514203,0.48068187,2,0,"[0.2678978145122528, 0.2514202892780304, 0.4806818664073944]"
1769,300463.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.29725033,0.18635836,0.51639134,2,2,"[0.29725033044815063, 0.18635836243629456, 0.5163913369178772]"
1770,300464.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.26186553,0.2771487,0.46098572,2,1,"[0.2618655264377594, 0.27714869379997253, 0.4609857201576233]"
1771,300465.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.22934417,0.70474213,0.065913714,1,1,"[0.2293441742658615, 0.7047421336174011, 0.06591371446847916]"
1772,300467.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.25212598,0.43934587,0.3085282,1,1,"[0.25212597846984863, 0.4393458664417267, 0.30852821469306946]"
1773,300468.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.3328779,0.5077411,0.15938105,1,2,"[0.33287790417671204, 0.5077410936355591, 0.15938104689121246]"
1774,300469.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.32735944,0.4408573,0.23178332,1,2,"[0.3273594379425049, 0.44085729122161865, 0.23178331553936005]"
1775,300470.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.26219824,0.14718792,0.59061384,2,0,"[0.26219823956489563, 0.14718791842460632, 0.590613842010498]"
1776,300471.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.58063537,0.386372,0.032992706,0,2,"[0.5806353688240051, 0.38637199997901917, 0.03299270570278168]"
1777,300472.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.24374987,0.15772694,0.5985232,2,1,"[0.24374987185001373, 0.1577269434928894, 0.5985231995582581]"
1778,300473.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.25289935,0.2043302,0.5427705,2,0,"[0.2528993487358093, 0.2043302059173584, 0.542770504951477]"
1779,300474.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.27139553,0.26311338,0.46549106,2,0,"[0.2713955342769623, 0.2631133794784546, 0.46549105644226074]"
1780,300475.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.29150024,0.3794247,0.32907504,1,1,"[0.2915002405643463, 0.37942469120025635, 0.32907503843307495]"
1781,300476.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.25425345,0.23591235,0.50983423,2,0,"[0.25425344705581665, 0.23591235280036926, 0.5098342299461365]"
1782,300477.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.30910248,0.34590256,0.344995,1,2,"[0.30910247564315796, 0.34590256214141846, 0.34499499201774597]"
1783,300478.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2729197,0.29372606,0.43335426,2,1,"[0.2729197144508362, 0.2937260568141937, 0.4333542585372925]"
1784,300479.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2629265,0.2788172,0.45825624,2,1,"[0.26292648911476135, 0.27881720662117004, 0.45825624465942383]"
1785,300480.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.26466048,0.2867085,0.44863102,2,1,"[0.26466047763824463, 0.2867085039615631, 0.44863101840019226]"
1786,300481.SZ,2019-04-03,2.0,1.7269132e-33,0.0,1.0,0.21413907,0.28003016,0.5058308,2,0,"[0.21413907408714294, 0.28003016114234924, 0.5058308243751526]"
1787,300482.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.24757664,0.22367063,0.52875274,2,1,"[0.24757663905620575, 0.22367063164710999, 0.5287527441978455]"
1788,300483.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2503309,0.17773207,0.571937,2,1,"[0.2503308951854706, 0.17773206532001495, 0.5719370245933533]"
1789,300484.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.290477,0.2268463,0.48267668,2,2,"[0.2904770076274872, 0.22684629261493683, 0.4826766848564148]"
1790,300485.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28721365,0.36097473,0.35181162,1,2,"[0.28721365332603455, 0.3609747290611267, 0.35181161761283875]"
1791,300486.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2502385,0.2283645,0.521397,2,1,"[0.2502385079860687, 0.228364497423172, 0.5213969945907593]"
1792,300487.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2604796,0.18939897,0.55012137,2,2,"[0.260479599237442, 0.18939897418022156, 0.5501213669776917]"
1793,300488.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.23480555,0.18242094,0.5827735,2,0,"[0.23480555415153503, 0.18242093920707703, 0.5827735066413879]"
1794,300489.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.30167815,0.2140457,0.48427615,2,2,"[0.3016781508922577, 0.2140457034111023, 0.48427614569664]"
1795,300490.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2925355,0.23584777,0.47161672,2,2,"[0.2925355136394501, 0.23584777116775513, 0.4716167151927948]"
1796,300491.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2727657,0.38058004,0.34665424,1,1,"[0.2727656960487366, 0.38058003783226013, 0.3466542363166809]"
1797,300493.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.272264,0.26179576,0.46594024,2,1,"[0.2722640037536621, 0.2617957592010498, 0.4659402370452881]"
1798,300494.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2776232,0.4058433,0.31653345,1,1,"[0.2776232063770294, 0.4058432877063751, 0.3165334463119507]"
1799,300495.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2547745,0.28575763,0.4594679,2,1,"[0.2547745108604431, 0.2857576310634613, 0.45946788787841797]"
1800,300496.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.38042566,0.42425105,0.19532327,1,2,"[0.38042566180229187, 0.4242510497570038, 0.19532327353954315]"
1801,300497.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.2451931,0.38113517,0.37367177,1,0,"[0.24519309401512146, 0.38113516569137573, 0.3736717700958252]"
1802,300498.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.26362976,0.28753653,0.44883367,2,0,"[0.2636297643184662, 0.28753653168678284, 0.4488336741924286]"
1803,300499.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.27314642,0.329536,0.39731756,2,1,"[0.2731464207172394, 0.32953599095344543, 0.3973175585269928]"
1804,300500.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.19124526,0.13839808,0.6703567,2,0,"[0.19124525785446167, 0.13839808106422424, 0.6703566908836365]"
1805,300501.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.22676446,0.20440328,0.5688323,2,0,"[0.22676445543766022, 0.20440328121185303, 0.568832278251648]"
1806,300502.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.24589051,0.20987315,0.5442363,2,0,"[0.2458905130624771, 0.20987315475940704, 0.5442363023757935]"
1807,300503.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28040782,0.24843171,0.4711604,2,0,"[0.2804078161716461, 0.2484317123889923, 0.4711604118347168]"
1808,300504.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.20977011,0.20637533,0.58385456,2,0,"[0.2097701132297516, 0.2063753306865692, 0.5838545560836792]"
1809,300505.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2467399,0.59666836,0.15659167,1,1,"[0.24673989415168762, 0.5966683626174927, 0.15659166872501373]"
1810,300506.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.26199666,0.21615538,0.52184796,2,0,"[0.26199665665626526, 0.21615538001060486, 0.5218479633331299]"
1811,300507.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.22160444,0.6508467,0.12754881,1,1,"[0.22160443663597107, 0.6508467197418213, 0.12754881381988525]"
1812,300508.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.29288682,0.40165988,0.30545333,1,1,"[0.2928868234157562, 0.40165987610816956, 0.3054533302783966]"
1813,300509.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.23712519,0.20122607,0.5616487,2,0,"[0.2371251881122589, 0.20122607052326202, 0.5616487264633179]"
1814,300510.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.25408176,0.235691,0.51022726,2,0,"[0.25408175587654114, 0.23569099605083466, 0.5102272629737854]"
1815,300511.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2620021,0.21701315,0.52098477,2,1,"[0.2620021104812622, 0.2170131504535675, 0.5209847688674927]"
1816,300512.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.26811662,0.2533143,0.47856903,2,0,"[0.26811662316322327, 0.2533142864704132, 0.47856903076171875]"
1817,300513.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.27058274,0.24716407,0.4822532,2,1,"[0.27058273553848267, 0.2471640706062317, 0.48225319385528564]"
1818,300514.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.25660875,0.30677578,0.4366155,2,0,"[0.2566087543964386, 0.3067757785320282, 0.4366154968738556]"
1819,300515.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.254815,0.16484019,0.5803448,2,0,"[0.254815012216568, 0.1648401916027069, 0.5803447961807251]"
1820,300516.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.29528257,0.35586223,0.3488552,1,1,"[0.2952825725078583, 0.35586223006248474, 0.348855197429657]"
1821,300517.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2714932,0.21939267,0.5091141,2,1,"[0.27149319648742676, 0.21939267218112946, 0.5091140866279602]"
1822,300518.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.24466221,0.20863244,0.54670537,2,0,"[0.24466221034526825, 0.2086324393749237, 0.5467053651809692]"
1823,300519.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.26437545,0.26218292,0.47344166,2,1,"[0.2643754482269287, 0.26218292117118835, 0.4734416604042053]"
1824,300520.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2576548,0.24629703,0.4960482,2,0,"[0.2576547861099243, 0.24629703164100647, 0.4960482120513916]"
1825,300521.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.28245348,0.40542832,0.31211826,1,1,"[0.2824534773826599, 0.40542832016944885, 0.312118262052536]"
1826,300522.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.24001205,0.20200151,0.5579864,2,0,"[0.2400120496749878, 0.20200151205062866, 0.5579863786697388]"
1827,300523.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.26519573,0.3190056,0.4157987,2,1,"[0.26519572734832764, 0.3190056085586548, 0.41579869389533997]"
1828,300525.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.31585616,0.32435307,0.35979077,2,2,"[0.3158561587333679, 0.32435306906700134, 0.35979077219963074]"
1829,300526.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.23712452,0.16050166,0.6023739,2,0,"[0.2371245175600052, 0.1605016589164734, 0.6023738980293274]"
1830,300527.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.45239827,0.5183711,0.029230604,1,2,"[0.45239827036857605, 0.5183711051940918, 0.029230603948235512]"
1831,300528.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2744338,0.24758683,0.4779794,2,1,"[0.27443379163742065, 0.24758683145046234, 0.4779793918132782]"
1832,300529.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2252349,0.19158937,0.5831757,2,0,"[0.22523489594459534, 0.1915893703699112, 0.5831757187843323]"
1833,300530.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.24375097,0.14088443,0.6153646,2,0,"[0.24375097453594208, 0.1408844292163849, 0.6153646111488342]"
1834,300531.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.22167414,0.278986,0.49933985,2,0,"[0.2216741442680359, 0.27898600697517395, 0.49933984875679016]"
1835,300532.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.2632842,0.24417561,0.4925402,2,1,"[0.26328420639038086, 0.24417561292648315, 0.4925402104854584]"
1836,300533.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.2659812,0.26572073,0.4682981,2,1,"[0.26598119735717773, 0.2657207250595093, 0.4682981073856354]"
1837,300534.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.26708877,0.28535777,0.44755346,2,1,"[0.26708877086639404, 0.2853577733039856, 0.44755345582962036]"
1838,300535.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2705686,0.18780342,0.54162794,2,0,"[0.2705686092376709, 0.18780341744422913, 0.5416279435157776]"
1839,300536.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.24655609,0.263066,0.49037787,2,0,"[0.2465560883283615, 0.26306599378585815, 0.49037787318229675]"
1840,300537.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.5314072,0.34447408,0.12411871,0,2,"[0.5314071774482727, 0.34447407722473145, 0.12411870807409286]"
1841,300538.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.22517878,0.2578267,0.51699454,2,0,"[0.2251787781715393, 0.25782668590545654, 0.5169945359230042]"
1842,300539.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.24807966,0.21122886,0.5406915,2,0,"[0.24807965755462646, 0.2112288624048233, 0.5406914949417114]"
1843,300540.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.2560069,0.23171405,0.512279,2,1,"[0.2560068964958191, 0.23171405494213104, 0.5122789740562439]"
1844,300541.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.26113617,0.5857662,0.15309767,1,1,"[0.26113617420196533, 0.5857661962509155, 0.15309767425060272]"
1845,300542.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.28066602,0.35147956,0.36785442,2,1,"[0.2806660234928131, 0.35147956013679504, 0.36785441637039185]"
1846,300543.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.28210515,0.32457834,0.39331654,2,1,"[0.28210514783859253, 0.32457834482192993, 0.3933165371417999]"
1847,300545.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2529306,0.2596571,0.48741227,2,1,"[0.252930611371994, 0.2596571147441864, 0.4874122738838196]"
1848,300546.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2825918,0.29687026,0.42053792,2,0,"[0.2825917899608612, 0.29687026143074036, 0.42053791880607605]"
1849,300547.SZ,2019-04-03,2.0,3.0931628e-34,0.0,1.0,0.27667004,0.22937402,0.49395597,2,2,"[0.27667003870010376, 0.2293740212917328, 0.49395596981048584]"
1850,300548.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2140258,0.21523885,0.5707353,2,0,"[0.21402579545974731, 0.21523885428905487, 0.5707352757453918]"
1851,300549.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.43708456,0.44028738,0.122628085,1,2,"[0.4370845556259155, 0.44028738141059875, 0.12262808531522751]"
1852,300550.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.29197013,0.30864942,0.3993804,2,2,"[0.2919701337814331, 0.3086494207382202, 0.3993803858757019]"
1853,300551.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.2313624,0.15475981,0.6138778,2,0,"[0.23136240243911743, 0.15475980937480927, 0.6138777732849121]"
1854,300552.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.64510626,0.3198216,0.035072163,0,2,"[0.6451062560081482, 0.3198215961456299, 0.03507216274738312]"
1855,300553.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.26980034,0.2166661,0.5135336,2,1,"[0.2698003351688385, 0.2166661024093628, 0.5135335922241211]"
1856,300554.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.22907327,0.6984751,0.07245161,1,1,"[0.22907327115535736, 0.6984751224517822, 0.07245160639286041]"
1857,300555.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.24263757,0.19293332,0.56442904,2,0,"[0.24263757467269897, 0.1929333209991455, 0.5644290447235107]"
1858,300556.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.26541775,0.3072029,0.4273793,2,0,"[0.26541775465011597, 0.30720290541648865, 0.427379310131073]"
1859,300557.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.28731385,0.23297927,0.4797068,2,1,"[0.287313848733902, 0.23297926783561707, 0.4797067940235138]"
1860,300558.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.21887021,0.17376369,0.60736614,2,0,"[0.21887020766735077, 0.1737636923789978, 0.607366144657135]"
1861,300559.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.28045377,0.2863767,0.43316948,2,1,"[0.28045377135276794, 0.2863767147064209, 0.43316948413848877]"
1862,300560.SZ,2019-04-03,2.0,0.0,0.0,1.0,0.26932406,0.28895155,0.44172436,2,1,"[0.26932406425476074, 0.2889515459537506, 0.44172435998916626]"
1863,300561.SZ,2019-04-03,0.0,0.0,0.0,1.0,0.4172221,0.39178386,0.19099404,0,2,"[0.41722211241722107, 0.39178386330604553, 0.1909940391778946]"
1864,300562.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.30007502,0.5656289,0.13429618,1,1,"[0.3000750243663788, 0.5656288862228394, 0.13429617881774902]"
1865,300563.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.27259102,0.36360362,0.36380532,2,1,"[0.2725910246372223, 0.3636036217212677, 0.3638053238391876]"
1866,300565.SZ,2019-04-03,1.0,0.0,0.0,1.0,0.27178895,0.5415313,0.18667972,1,1,"[0.27178895473480225, 0.5415313243865967, 0.18667972087860107]"
